id,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,Action
43807,4675,7547,117961,118327,118933,118784,130086,290919,118786,1
43808,28294,15404,117961,118343,118395,123067,269406,118398,123068,1
43809,23181,20440,117890,117891,117878,118568,292195,19721,118570,1
43810,20294,60181,117916,118011,117884,117885,117913,117887,117888,1
43811,28340,56329,118212,118580,117895,117896,117897,117887,117898,1
43812,80203,1325,117961,117962,118910,117905,240983,290919,117908,1
43813,80817,55556,127044,127045,118821,307024,306404,118331,118332,1
43814,35498,3745,117961,118300,118360,124435,118362,118363,124436,1
43815,25241,16243,117961,118327,118933,118685,310608,308574,118687,1
43816,2925,2930,117961,118343,118700,120690,136365,290919,120692,1
43817,80195,16986,118212,118213,123201,118784,118785,290919,118786,1
43818,3130,23280,117961,117969,6725,126264,251186,6725,126266,1
43819,75078,17290,91261,118026,118317,117905,117906,290919,117908,1
43820,80199,7253,117961,118225,118403,117905,117906,290919,117908,1
43821,41470,53130,117935,117936,117878,118568,173062,19721,118570,1
43822,15720,15824,117961,118225,120323,119093,120324,119095,119096,1
43823,33249,15888,118595,118596,81476,120344,233010,118424,120346,1
43824,25993,58692,117926,118124,117941,117879,117886,19721,117880,1
43825,45874,6979,117961,117962,119223,127723,305057,118643,127725,1
43826,5676,1945,118595,118596,118450,121372,125738,119184,121374,1
43827,89684,4549,117961,118225,120050,118321,117906,290919,118322,1
43828,79299,15417,117961,119256,119257,126684,130913,292795,126685,1
43829,38468,56329,118212,118580,117895,117896,117897,117887,117898,1
43830,35708,770,117961,118300,118437,118451,130134,118453,118454,1
43831,27122,54303,117961,118327,118492,119949,125738,290919,119951,1
43832,79092,13441,117961,118225,122870,125793,128018,118643,125795,1
43833,90379,7369,117961,118386,118896,118259,117906,290919,118261,1
43834,25993,4145,117961,118300,120026,307024,303717,118331,118332,1
43835,43108,2598,118169,118170,117945,117946,169286,292795,117948,1
43836,79092,21303,117961,118300,119890,307024,152866,118331,118332,1
43837,73110,57740,117902,117903,120171,118863,213720,118398,118865,1
43838,37672,49534,118126,118237,119076,121246,231776,118131,121248,1
43839,25231,1652,117961,118327,118507,179731,169009,117887,117973,1
43840,41298,3883,117961,118343,119987,118784,118785,290919,118786,1
43841,75532,49577,117961,118327,118933,118321,153318,290919,118322,0
43842,87821,3032,118212,118213,123201,117905,125206,290919,117908,1
43843,37464,16810,117961,118327,118320,122060,122060,290919,122062,1
43844,23499,5396,117961,118343,119993,118321,117906,290919,118322,1
43845,80900,15568,117961,118446,124170,118890,311441,118398,118892,1
43846,20281,55845,117916,117917,117884,117879,117886,19721,117880,1
43847,43877,118151,118079,118080,117878,117879,118177,19721,117880,1
43848,16213,221,117961,118413,120370,118321,118448,290919,118322,1
43849,17249,13828,117961,118300,121977,120647,311441,118398,120649,1
43850,42085,52140,118887,118888,124656,118980,236007,118295,118982,1
43851,20293,11991,118090,118091,117912,117885,117913,117887,117888,1
43852,20364,7520,117961,118343,124725,118321,240983,290919,118322,1
43853,18418,25629,117961,118343,120291,120006,129545,118424,120008,1
43854,4675,3883,117961,118343,119987,118536,132799,308574,118539,1
43855,25993,310793,120342,120343,119076,118834,124426,118424,118836,1
43856,19989,5080,117961,118300,118395,118890,125128,118398,118892,1
43857,78106,21330,117916,117917,117884,118568,138897,19721,118570,1
43858,80724,17214,117961,118225,120535,123067,169986,118398,123068,1
43859,36646,27871,117978,117979,117884,118568,138897,19721,118570,1
43860,16018,7491,117961,118300,119181,118784,118785,290919,118786,1
43861,75078,75709,118315,118463,118522,117905,117906,290919,117908,1
43862,18072,46616,118256,118257,117945,280788,130913,292795,119082,1
43863,36050,3967,117961,118052,118706,118321,117906,290919,118322,1
43864,4675,4500,117961,118052,118881,118321,117906,290919,118322,1
43865,972,4729,117961,118300,118301,118054,118443,117887,118055,1
43866,15714,18080,117961,119256,119257,117946,118806,292795,117948,1
43867,29304,11830,117975,117976,118810,122952,305581,19793,122954,1
43868,20364,124899,117961,118327,120171,118863,149216,118398,118865,1
43869,75078,18211,117961,118386,119214,118259,120721,290919,118261,1
43870,30881,1852,118200,118201,117920,118568,147915,19721,118570,1
43871,25328,7393,117902,117903,134257,117905,118036,290919,117908,1
43872,17308,5177,117961,118386,125016,128764,217580,118612,128765,1
43873,35451,16850,117961,118225,122298,120591,127477,119095,120593,1
43874,3661,2049,117887,124157,118378,119192,159717,119184,119194,1
43875,28149,3608,117961,118052,120671,120418,232183,249618,120419,1
43876,34536,25,117961,117962,122224,118321,117906,290919,118322,1
43877,28294,52127,118212,118213,120356,123045,277693,120518,123047,1
43878,43494,2781,117961,118300,118783,118451,130134,118453,118454,0
43879,3853,61062,117961,118446,120368,119849,303111,118638,119851,1
43880,25098,2049,117887,124157,118378,119192,159717,119184,119194,1
43881,17308,139593,117961,118225,120323,119782,238219,119784,119785,1
43882,79092,49598,117961,118327,119995,118641,306399,118643,118644,1
43883,27178,7370,117961,118413,118481,127782,230830,290919,127783,1
43884,3003,19642,117961,118413,118481,118784,117906,290919,118786,1
43885,6977,22487,117961,117969,118970,120647,311441,118398,120649,1
43886,75052,18213,117961,118386,125016,118451,126309,118453,118454,1
43887,43536,32242,117961,118327,121979,120690,120691,290919,120692,1
43888,3853,51773,117961,118446,118684,118321,117906,290919,118322,1
43889,41385,6454,117961,118343,118856,117905,172635,290919,117908,1
43890,35068,47104,117890,117891,117878,117879,117879,19721,117880,1
43891,40997,5456,117961,118225,118403,118321,118448,290919,118322,0
43892,31044,2610,117961,118327,121979,118321,117906,290919,118322,1
43893,17308,18454,117961,118343,119598,125171,257115,118424,125173,1
43894,79168,23390,118602,118603,117941,117885,118097,117887,117888,1
43895,35068,19834,117961,118300,119195,118777,308574,308574,118779,1
43896,1020,6982,117961,118300,118360,117905,172635,290919,117908,1
43897,72024,8715,117961,118052,119986,117905,117906,290919,117908,1
43898,42093,75926,117961,118343,6104,118054,168337,117887,118055,1
43899,38707,9959,118742,118743,117920,117885,117886,117887,117888,1
43900,278393,136171,118725,118726,118631,124419,117897,118424,124421,1
43901,73815,18438,119170,119171,128516,122129,140399,121916,122131,1
43902,79092,7285,117961,118225,118403,119849,310589,118638,119851,1
43903,15007,17514,117961,118343,121747,118321,117906,290919,118322,1
43904,79299,51740,118752,119070,119121,280788,130913,292795,119082,1
43905,91704,7554,117961,118300,121176,118784,117906,290919,118786,1
43906,43219,19986,117961,118225,118403,118958,136187,118960,118961,1
43907,16191,34479,117887,118178,118320,118321,117906,290919,118322,1
43908,43714,2014,117961,117962,117904,127782,160080,290919,127783,0
43909,23972,139593,117902,118041,119781,130479,179826,119784,130481,1
43910,6977,49353,117961,117962,118910,118321,117906,290919,118322,1
43911,18418,43994,117961,117962,118791,307024,306404,118331,118332,1
43912,43002,7519,91261,118026,118202,118784,124402,290919,118786,1
43913,684,96560,117961,118327,4674,118747,130134,118453,118749,1
43914,75834,17227,117961,118343,123476,118980,301534,118295,118982,1
43915,1020,1930,122880,122974,122870,120097,281292,270488,120099,1
43916,20364,49425,117961,118343,119598,118834,133686,118424,118836,1
43917,16631,4588,117961,118225,118403,117905,117906,290919,117908,1
43918,32642,18096,118256,118257,118623,118995,286106,292795,118997,1
43919,4675,7252,117961,117962,118352,117905,117906,290919,117908,1
43920,37942,11439,117935,117936,117878,117879,117879,19721,117880,1
43921,25274,4375,117961,118343,128113,118826,257115,118424,118828,1
43922,35793,1350,117961,118052,120096,118321,117906,290919,118322,1
43923,34628,16569,117961,118327,120559,120560,304465,118643,120562,1
43924,80538,5323,117961,118343,119598,307024,132719,118331,118332,1
43925,6977,14638,117961,118052,118992,118784,117906,290919,118786,1
43926,81350,4145,117961,118300,120026,307024,303717,118331,118332,1
43927,40867,7910,117961,118052,121949,118054,118054,117887,118055,1
43928,1020,4084,118990,118991,118992,118321,117906,290919,118322,1
43929,34748,46118,117961,118327,120171,118054,120716,117887,118055,1
43930,81350,5323,117961,118343,119598,118459,255097,249618,118461,1
43931,31441,4727,117961,118300,125872,118530,278014,118131,118532,1
43932,19723,118151,118079,118080,117878,120990,127602,118398,120992,1
43933,3264,15887,117961,118052,120356,126516,126517,118612,126518,1
43934,43164,3270,117961,118225,119781,120097,123784,270488,120099,1
43935,31009,4478,117961,118386,118692,117905,117906,290919,117908,1
43936,34005,46526,117961,118300,119984,118396,269406,118398,118399,1
43937,28294,16671,117961,118052,118706,118523,310608,118331,118525,1
43938,39264,15510,118169,118170,118171,259173,146424,292795,118943,1
43939,74883,101834,119134,119135,118042,118207,200069,270488,118209,1
43940,34628,46254,117961,118327,126310,124886,123881,118643,124888,1
43941,74995,3966,117961,118343,122012,117905,240983,290919,117908,1
43942,45990,46645,119280,119281,118623,117946,119722,292795,117948,1
43943,18913,3858,117929,117930,119569,118568,122535,19721,118570,1
43944,25993,7122,117961,118225,118403,118278,117906,290919,118279,1
43945,43323,70062,117961,118386,118746,117905,240983,290919,117908,0
43946,15915,46104,117961,118327,120559,120560,304465,118643,120562,1
43947,920,1398,117961,118300,120722,118321,117906,290919,118322,1
43948,25677,14638,117961,118052,118821,117905,240983,290919,117908,1
43949,20294,79474,117916,118150,117920,120132,154083,120134,120135,1
43950,6977,16735,117961,118300,118783,118321,117906,290919,118322,1
43951,34213,5396,117961,118343,119993,117905,117906,290919,117908,0
43952,43714,7411,117961,118386,118746,118451,152307,118453,118454,1
43953,39177,7459,5110,117954,122672,125751,135104,118870,125753,1
43954,76860,81619,118990,118991,118992,117905,120828,290919,117908,1
43955,73561,2594,117961,118300,120410,128230,302830,4673,128231,1
43956,917,14857,117961,118300,121176,118685,120316,308574,118687,1
43957,77300,2598,118169,118170,117945,117946,175307,292795,117948,1
43958,18418,15390,117961,118300,118301,120344,311360,118424,120346,1
43959,3264,48938,118169,118170,118042,118043,297838,270488,118046,1
43960,27082,2291,117961,118225,120663,122297,120664,118331,118899,1
43961,45481,4287,117961,118343,118833,118912,278748,118424,118914,1
43962,78079,1838,117961,118386,118896,119849,244844,118638,119851,1
43963,44909,4743,119062,130600,120663,117905,117906,290919,117908,1
43964,4675,8026,117961,118386,123656,119962,147416,118205,119964,1
43965,22680,18238,117961,118446,118684,117905,117906,290919,117908,1
43966,78877,19717,117961,117962,118352,118321,240983,290919,118322,1
43967,3853,4642,117961,118225,120551,118685,279443,308574,118687,1
43968,32270,4945,117961,118300,118360,118129,122064,118131,118132,1
43969,4675,53303,117961,118300,121951,119743,130169,3130,119745,1
43970,75834,16973,117961,118300,124942,118747,126309,118453,118749,1
43971,79285,22855,117961,118300,118360,119849,310589,118638,119851,1
43972,23921,55805,117961,118343,118856,118784,121926,290919,118786,0
43973,22947,1249,117961,117962,118910,117905,240983,290919,117908,1
43974,74883,23340,117961,118225,125919,119997,278014,118131,119998,1
43975,20897,27036,117961,118327,20807,119786,133691,119788,119789,1
43976,17308,3136,117961,118343,118856,118451,130134,118453,118454,1
43977,4675,3838,117961,118225,119924,118321,118448,290919,118322,1
43978,25993,6235,117961,118343,118437,119949,127527,290919,119951,1
43979,33146,4743,119062,130600,120663,117905,117906,290919,117908,0
43980,5389,7586,117961,118225,118403,118451,130134,118453,118454,1
43981,79092,3053,117961,118225,120663,124886,132017,118643,124888,0
43982,20351,2104,117961,118300,118066,118636,130218,118638,118639,1
43983,2342,25547,117961,118327,118378,120618,304465,118643,120619,1
43984,33411,69225,117961,118052,118821,118321,117906,290919,118322,1
43985,3130,3152,117961,118386,123072,122860,127673,3130,122862,1
43986,13878,17487,117890,117891,117878,117879,117879,19721,117880,1
43987,79299,15570,117961,118343,117945,119849,129519,118638,119851,1
43988,18072,51746,118752,118753,117945,280788,280788,292795,119082,1
43989,74106,23309,117961,118327,123757,126820,153838,118638,126822,1
43990,34950,55640,118752,119070,118754,118274,118806,292795,118276,1
43991,972,2582,117961,118343,121710,307024,133833,118331,118332,1
43992,74883,3313,118752,119070,118042,118043,151099,270488,118046,1
43993,44812,1311,117961,117962,117904,128230,302830,4673,128231,1
43994,39883,55163,118752,118753,119121,118274,118806,292795,118276,1
43995,17308,3486,118752,119070,119781,118563,171750,270488,118565,1
43996,17278,5015,117961,118300,118395,118890,311441,118398,118892,1
43997,81238,7525,117961,118225,120551,117905,117906,290919,117908,1
43998,35988,88656,117961,118300,19772,122022,208489,119221,122024,1
43999,43379,4519,117961,118300,118783,117905,117906,290919,117908,1
44000,34536,3843,117961,118413,120370,118784,237727,290919,118786,1
44001,20701,13874,117961,118446,120368,118685,122058,308574,118687,1
44002,74757,5196,117961,118052,121949,118207,127292,270488,118209,1
44003,35190,51127,117961,118446,120368,117905,117906,290919,117908,1
44004,4675,3120,117961,118300,120312,120313,120314,118424,120315,1
44005,5349,19645,117961,118413,118481,117905,240983,290919,117908,1
44006,43877,56591,118079,118080,117878,117879,127126,19721,117880,1
44007,33230,54618,117961,118052,118992,118784,118785,290919,118786,0
44008,1020,7284,91261,118026,122938,118321,117906,290919,118322,1
44009,2997,1398,117961,118300,118437,117905,117906,290919,117908,1
44010,74629,2355,117961,117962,118501,120702,308462,118504,120704,1
44011,16018,7579,117961,118300,119181,118784,117906,290919,118786,1
44012,73134,16602,117961,118327,118341,119849,249884,118638,119851,1
44013,41314,18080,117961,119256,120943,118995,118806,292795,118997,1
44014,16512,311054,117961,118343,118856,118259,125889,290919,118261,1
44015,20897,17993,117961,117969,122114,118811,268622,19793,118813,1
44016,20364,17251,117961,118300,121108,120344,202649,118424,120346,1
44017,37807,51095,117926,118124,118344,118054,130424,117887,118055,1
44018,28149,71171,117961,118386,123844,117905,117906,290919,117908,1
44019,78625,656,118090,118091,117912,117879,117886,19721,117880,1
44020,1581,1728,117961,118327,118507,121527,128634,118398,121529,1
44021,4675,5657,125714,125715,121176,118321,117906,290919,118322,1
44022,4675,7648,117961,118300,119181,118321,240983,290919,118322,1
44023,78372,55805,117961,118343,118856,118685,122058,308574,118687,1
44024,75834,5360,117961,118446,122550,118685,120316,308574,118687,1
44025,6977,2649,117961,118413,120526,118321,118448,290919,118322,1
44026,19723,2144,118582,120216,117878,119192,135350,119184,119194,1
44027,18418,5234,117961,118343,118660,119433,300136,118424,119435,1
44028,39939,70056,117961,118225,118403,118777,131444,308574,118779,1
44029,21718,17561,91261,118026,118202,118278,118260,290919,118279,1
44030,4675,2982,117961,118343,118700,118451,130134,118453,118454,1
44031,75078,38787,119691,119692,118635,120903,310608,119695,120904,1
44032,38725,59495,117916,117917,117941,117879,117886,19721,117880,1
